4636;V0342;Ser;180144-1040.4;52492.9;265.028992;12.12;3.11;M;18;80;44;-;10;40.4
4637;FW;Ser;180207-1531.9;51963.271;16.158562;12.03;1.21;EA;18;80;07;-;15;31.9
4638;AX;Ser;180231-0006.0;52264.9;135.135132;12.53;1.09;SRB;18;80;31;-;00;06.0
4639;BE;Ser;180533-1353.3;52599.5;284.696960;10.41;4.85;M;18;80;33;-;13;53.3
4640;VZ;Ser;180549-0043.1;52727;243.362839;11.60;3.44;M;18;80;49;-;00;43.1
4641;CQ;Ser;180854-1415.9;51949.459;0.760090;10.69;0.70;EB/SD:;18;80;54;-;14;15.9
4642;YZ;Ser;180918-0018.8;52310.6;212.143890;11.65;3.06;M;18;80;18;-;00;18.8
4643;W;Ser;180951-1533.0;51950.3;28.351143;8.81;0.91;EA/GS;18;80;51;-;15;33.0
4644;CR;Ser;181002-1332.7;51965.1;5.302540;10.51;0.76;DCEP;18;81;02;-;13;32.7
4645;V0343;Ser;181222-1140.1;52890.4;523.035339;11.83;1.03;ZAND;18;81;22;-;11;40.1
4646;RS;Ser;181719-1303.6;51949.476;0.598139;10.99;0.81;EW/DW;18;81;19;-;13;03.6
4647;ES;Ser;181821-1326.3;52389.2;241.935486;9.36;0.35;LB;18;81;21;-;13;26.3
4648;BK;Ser;182704+0516.7;52633.715;147.030716;12.54;1.16;LB:;18;82;04;+;05;16.7
4649;BN;Ser;182851+0617.6;52541.8;144.130783;12.30;0.94;LB;18;82;51;+;06;17.6
4650;BP;Ser;183013+0616.8;52440;76.910324;12.24;0.37;LB;18;83;13;+;06;16.8
4651;BQ;Ser;183616+0423.9;52151;4.270270;9.40;0.39;CEP(B);18;83;16;+;04;23.9
4652;CZ;Ser;183721-0239.2;53261.2;683.289124;10.55;1.06;LB;18;83;21;-;02;39.2
4653;DV;Ser;184013-0223.1;52074.9;23.074881;13.21;0.76;DCEP;18;84;13;-;02;23.1
4654;DP;Ser;184015+0332.3;52560.4;204.776321;12.36;1.90;M;18;84;15;+;03;32.3
4655;AA;Ser;184122-0106.7;52009.2;17.144844;11.78;0.87;DCEP;18;84;22;-;01;06.7
4656;BW;Ser;184301+0406.1;52846.2;278.598083;11.56;0.52;M;18;84;01;+;04;06.1
4657;BX;Ser;184518+0416.1;52490.9;112.213112;12.37;0.91;LB;18;84;18;+;04;16.1
4658;DR;Ser;184721+0527.3;52700.7;199.275360;9.51;0.31;LB;18;84;21;+;05;27.3
4659;FG;Ser;181507-0018.9;52653.8;332.162018;11.75;0.75;SR:;18;81;07;-;00;18.9
4660;FG;Ser;181511+0013.2;52096.9;30.702101;13.18;0.36;SR:;18;81;11;+;00;13.2
4661;IZ;Ser;181618-1456.9;51981.2;19.449745;9.07;0.09;SR:;18;81;18;-;14;56.9
4662;V;Ser;181647-1533.5;52124.4;58.121811;11.88;0.29;EB/SD;18;81;47;-;15;33.5
4663;KR;Ser;181818-1211.0;52092.1;67.567566;11.05;0.31;M;18;81;18;-;12;11.0
4664;EV;Ser;181911-1356.7;52661.1;218.464630;9.69;0.42;IN:;18;81;11;-;13;56.7
4665;DO;Ser;184008-0339.9;52680.8;280.429871;11.57;0.64;M;18;84;08;-;03;39.9
4666;R;Sex;094242-0806.0;52838.8;950.000000;9.18;0.74;LB:;09;94;42;-;08;06.0
4667;VV;Sex;094523+0357.5;52141.5;50.046848;11.24;0.33;SR;09;94;23;+;03;57.5
4668;RU;Sex;094541-0644.0;51870.66;0.350225;10.60;0.47;EB:;09;94;41;-;06;44.0
4669;TT;Sex;094626-0601.6;52083.4;98.900000;9.10;0.92;LB;09;94;26;-;06;01.6
4670;TV;Sex;094751+0412.9;52134.1;27.060000;8.80;0.14;LB:;09;94;51;+;04;12.9
4671;W;Sex;095058-0201.7;52515.3;326.000000;8.66;0.73;SR;09;95;58;-;02;01.7
4672;T;Sex;095328+0203.5;51914.26;0.324697;9.85;0.42;RRC;09;95;28;+;02;03.5
4673;RR;Sex;095454+0511.9;52501.6;73.700000;9.05;0.78;LB;09;95;54;+;05;11.9
4674;V;Sex;095608+0451.1;52390.63;0.487376;12.21;0.94;RR;09;95;08;+;04;51.1
4675;TY;Sex;095841-1104.4;51871.29;1.323280;9.10;0.17;E:;09;95;41;-;11;04.4
4676;VW;Sex;100145-0213.3;53131.4;190.000000;11.76;1.07;SR:;10;00;45;-;02;13.3
4677;VX;Sex;100241-0133.6;53440.3;241.000000;11.01;0.71;SR:;10;00;41;-;01;33.6
4678;Y;Sex;100248+0105.7;51886.13;0.419820;9.86;0.38;EW/KW;10;00;48;+;01;05.7
4679;Z;Sex;101059+0233.4;52184.3;60.299922;9.21;0.41;LB;10;01;59;+;02;33.4
4680;RT;Sex;101219-1019.3;52222.1;53.060000;8.31;0.46;SRB;10;01;19;-;10;19.3
4681;RW;Sex;101957-0841.9;52124.9;95.900000;10.46;0.29;NL+ZZ:;10;01;57;-;08;41.9
4682;SZ;Sex;102050+0321.1;52885.8;148.900000;12.49;2.34;M;10;02;50;+;03;21.1
4683;UU;Sex;102144+0418.0;52186;40.610000;8.89;0.24;SRB;10;02;44;+;04;18.0
4684;X;Sex;102331-0705.3;52253;206.000000;10.14;1.17;SR:;10;02;31;-;07;05.3
4685;S;Sex;103456-0020.6;52309.4;255.000000;9.12;4.04;M;10;03;56;-;00;20.6
4686;UW;Sex;104013-1134.3;51979.7;39.730000;9.18;0.23;LB:;10;04;13;-;11;34.3
4687;RV;Sex;104642-0822.5;51871.9;0.503419;11.52;0.83;RRAB;10;04;42;-;08;22.5
4688;RZ;Sex;104848-0860.0;52543;340.000000;10.81;3.42;SR:;10;04;48;-;08;60.0
4689;VY;Sex;105030-0241.7;51871.32;0.443432;8.89;0.34;EW;10;05;30;-;02;41.7
4690;V0349;Sge;185726+1948.6;50008.11;171.027118;12.44;1.71;SR:;18;85;26;+;19;48.6
4691;DL;Sge;190735+1857.4;52713.06;0.857290;11.31;0.49;EA/SD;19;90;35;+;18;57.4
4692;SV;Sge;190812+1737.7;53405.9;275.000000;10.63;2.62;RCB;19;90;12;+;17;37.7
4693;DM;Sge;191506+1825.8;52725.4;2.775315;10.98;0.06;EB/DM;19;91;06;+;18;25.8
4694;HK;Sge;191926+1651.2;52890.3;54.758087;10.52;0.36;LB:;19;91;26;+;16;51.2
4695;W;Sge;191932+1712.3;53302.5;263.200714;9.12;5.78;M;19;91;32;+;17;12.3
4696;T;Sge;192142+1740.0;52851.5;88.832489;9.19;0.34;SRB;19;92;42;+;17;40.0
4697;CU;Sge;192430+1630.0;52713.107;0.791653;10.84;0.49;EB/DW;19;92;30;+;16;30.0
4698;GY;Sge;193513+1912.1;52816.6;51.535217;9.91;0.64;DCEP;19;93;13;+;19;12.1
4699;V0355;Sge;193545+1856.6;52794.7;32.000359;12.08;0.67;DCEP;19;93;45;+;18;56.6
4700;DD;Sge;193735+1701.2;52913.2;123.864578;11.45;0.58;SRB;19;93;35;+;17;01.2
4701;V0339;Sge;193812+1648.4;53304.7;161.939575;8.55;0.23;LC;19;93;12;+;16;48.4
4702;XY;Sge;194106+1756.2;53063.9;176.566803;12.04;0.71;LB:;19;94;06;+;17;56.2
4703;CV;Sge;194257+1813.9;55323.717;751.099854;10.03;0.28;LB;19;94;57;+;18;13.9
4704;HN;Sge;194311+1646.7;53063.3;118.322815;11.26;0.22;LB;19;94;11;+;16;46.7
4705;AC;Sge;194839+1848.6;53035.4;158.389359;10.92;0.31;M;19;94;39;+;18;48.6
4706;AH;Sge;195009+1729.7;52967.819;95.632767;10.22;0.14;M;19;95;09;+;17;29.7
4707;V0345;Sge;195338+1842.9;52979.7;86.061813;11.94;0.22;SRA;19;95;38;+;18;42.9
4708;SY;Sge;195453+1814.0;52727.6;3.538250;10.37;0.62;EA/DM;19;95;53;+;18;14.0
4709;CW;Sge;195958+1910.7;52725.74;0.660400;11.03;0.38;EW/DW;19;95;58;+;19;10.7
4710;HR;Sge;200059+1823.3;52839.5;51.628891;8.74;0.35;LB;20;00;59;+;18;23.3
4711;BF;Sge;200223+2105.4;50000;177.438745;9.11;0.29;LB;20;00;23;+;21;05.4
4712;TY;Sge;200338+1701.5;52857;52.816902;11.67;0.46;CST:;20;00;38;+;17;01.5
4713;X;Sge;200505+2038.8;50000;201.793082;8.10;0.53;SR;20;00;05;+;20;38.8
4714;BO;Sge;200550+1914.6;53242.7;155.954575;11.23;1.19;LB;20;00;50;+;19;14.6
4715;BT;Sge;200636+2135.0;50000;261.185702;12.04;1.78;M;20;00;36;+;21;35.0
4716;BV;Sge;200704+1903.1;53069.7;134.686188;11.75;0.97;L;20;00;04;+;19;03.1
4717;BY;Sge;200947+1718.4;52937.2;78.314667;13.44;0.68;LB;20;00;47;+;17;18.4
4718;GN;Sge;201008+2017.2;52725.78;1.437590;9.45;0.36;EB/KE;20;01;08;+;20;17.2
4719;CC;Sge;201023+1657.4;53022;104.613457;12.38;0.58;LB;20;01;23;+;16;57.4
4720;EZ;Sge;201113+1821.1;53256.9;280.000000;12.89;0.73;LB;20;01;13;+;18;21.1
4721;CI;Sge;201127+1744.4;52849.5;42.770817;13.45;0.38;LB;20;01;27;+;17;44.4
4722;ST;Sge;201142+2037.3;50000;187.360304;10.03;2.95;M;20;01;42;+;20;37.3
4723;FF;Sge;201144+2114.9;52737.58;2.653800;11.93;0.68;EA;20;01;44;+;21;14.9
4724;FG;Sge;201156+2020.0;54959.7;1685.000000;10.56;1.85;MISC(ASAS);20;01;56;+;20;20.0
4725;R;Sge;201404+1643.6;52793.9;35.567429;8.98;0.77;RVB;20;01;04;+;16;43.6
4726;V0335;Sge;201420+1700.9;52983.5;81.826363;9.06;0.50;SRB;20;01;20;+;17;00.9
4727;V0348;Sge;201543+1916.1;52880.7;91.615845;11.52;0.43;SR:;20;01;43;+;19;16.1
4728;GP;Sge;201550+2108.0;52736.913;408.117723;13.09;1.70;SR;20;01;50;+;21;08.0
4729;CQ;Sge;201600+2015.7;53255;150.592697;13.11;0.51;SRA;20;01;00;+;20;15.7
4730;CR;Sge;201654+1641.5;53159.6;190.642197;12.67;1.10;SR;20;01;54;+;16;41.5
4731;NN;Sge;191814+1739.2;52713.638;0.751800;11.78;0.46;M;19;91;14;+;17;39.2
4732;GX;Sge;193110+1915.5;52764.2;12.919379;12.12;1.19;DCEP;19;93;10;+;19;15.5
4733;WY;Sge;193244+1742.6;52727.422;1.683024;9.90;0.09;N+UG:+EA;19;93;44;+;17;42.6
4734;QW;Sge;194547+1839.6;52726.893;2.305110;10.57;0.28;ZAND;19;94;47;+;18;39.6
4735;AM;Sge;195337+1919.2;52725.42;0.760430;11.51;0.23;LB;19;95;37;+;19;19.2
4736;Z;Sge;195403+1849.9;52732.5;3.886715;10.05;0.08;SRA;19;95;03;+;18;49.9
4737;DY;Sge;195641+1625.7;53072.9;111.525543;12.01;0.27;LB;19;95;41;+;16;25.7
4738;BZ;Sge;201013+1931.0;52896.7;64.581314;12.79;0.38;LB;20;01;13;+;19;31.0
4739;FM;Sge;201410+1848.0;53182.6;161.156647;11.95;0.39;LB;20;01;10;+;18;48.0
4740;V0335;Sge;201411+1702.7;52806.8;47.618240;11.45;0.18;SRB;20;01;11;+;17;02.7
4741;V0743;Sgr;174356-2829.9;52081.815;0.276634;12.59;0.87;EW/KW;17;74;56;-;28;29.9
4742;V4447;Sgr;174357-2918.5;50000;36.826220;9.00;0.13;M;17;74;57;-;29;18.5
4743;V0503;Sgr;174413-1732.2;53085.5;318.752808;11.79;2.40;MIRA(ASAS);17;74;13;-;17;32.2
4744;V0744;Sgr;174445-2804.1;50000;187.795800;11.37;0.64;SRA;17;74;45;-;28;04.1
4745;V3892;Sgr;174446-2713.7;50000;1083.046417;8.34;0.14;GCAS;17;74;46;-;27;13.7
4746;SZ;Sgr;174456-1839.4;52440.2;148.279953;8.47;0.50;SRB;17;74;56;-;18;39.4
4747;FK;Sgr;174548-1607.1;52377.4;180.494476;10.13;4.53;M;17;74;48;-;16;07.1
4748;V0734;Sgr;174606-2940.2;52081.86;1.238270;12.42;0.87;EA/SD;17;74;06;-;29;40.2
4749;V0746;Sgr;174634-2300.5;53255;382.000000;11.04;2.42;M;17;74;34;-;23;00.5
4750;V0752;Sgr;174755-2626.5;50000;1267.148800;9.76;0.13;EA/DM:;17;74;55;-;26;26.5
4751;V0753;Sgr;174802-2308.5;52682.6;315.783771;12.84;1.21;M;17;74;02;-;23;08.5
4752;V0754;Sgr;174846-2955.6;50000;172.275572;11.13;0.34;LB;17;74;46;-;29;55.6
4753;V0756;Sgr;174847-2152.8;51941.75;0.523974;11.20;0.41;RRAB;17;74;47;-;21;52.8
4754;V1713;Sgr;175009-2913.3;50000;170.672640;12.48;1.02;M:;17;75;09;-;29;13.3
4755;V0760;Sgr;175011-2250.9;52010.6;22.650005;10.68;1.13;RVA;17;75;11;-;22;50.9
4756;V0762;Sgr;175104-2958.8;53528.7;454.000000;12.30;1.67;M;17;75;04;-;29;58.8
4757;V5095;Sgr;175116-2309.5;52287;100.603622;12.25;0.43;SR:;17;75;16;-;23;09.5
4758;V0763;Sgr;175122-2901.9;52471.1;170.400000;11.83;0.99;M;17;75;22;-;29;01.9
4759;V0985;Sgr;175128-2917.1;52081.84;0.348664;13.13;1.37;EW/KW;17;75;28;-;29;17.1
4760;V0764;Sgr;175133-2306.9;52793;262.988739;11.10;3.23;M;17;75;33;-;23;06.9
4761;KW;Sgr;175201-2801.3;50000;600.678141;8.72;1.26;SRC;17;75;01;-;28;01.3
4762;UY;Sgr;175205-2236.9;52316;266.300000;12.58;1.98;M;17;75;05;-;22;36.9
4763;V0767;Sgr;175228-2642.2;51942.76;0.670304;12.22;0.62;RR;17;75;28;-;26;42.2
4764;V0767;Sgr;175230-2643.6;51951.13;0.952910;12.28;0.48;RR;17;75;30;-;26;43.6
4765;V0770;Sgr;175256-2447.9;51941.78;1.015188;12.37;0.73;EB/KE:;17;75;56;-;24;47.9
4766;UZ;Sgr;175308-2146.0;52735.7;220.494339;11.48;2.71;M;17;75;08;-;21;46.0
4767;V0773;Sgr;175417-2645.4;51963;5.748500;11.85;0.70;DCEP;17;75;17;-;26;45.4
4768;V0774;Sgr;175426-2314.1;53029.7;710.395447;9.16;0.50;LB;17;75;26;-;23;14.1
4769;V0776;Sgr;175513-2800.3;52165.8;68.338684;8.97;0.18;LB;17;75;13;-;28;00.3
4770;V0745;Sgr;175519-2907.9;50000;371.762188;10.66;1.86;M;17;75;19;-;29;07.9
4771;V0779;Sgr;175537-2818.0;51955.99;0.445031;11.28;0.63;EW/KW;17;75;37;-;28;18.0
4772;V0781;Sgr;175558-2801.8;50000;208.658422;9.66;0.62;LB;17;75;58;-;28;01.8
4773;V1715;Sgr;175612-2850.4;50000;323.795975;12.76;2.71;M:;17;75;12;-;28;50.4
4774;V1716;Sgr;175659-2719.4;52173.9;112.000000;12.28;0.63;SR;17;75;59;-;27;19.4
4775;VV;Sgr;175703-1920.2;52985.6;401.712220;10.86;4.06;M;17;75;03;-;19;20.2
4776;V0784;Sgr;175712-2558.6;51950.28;1.819186;12.16;0.45;EB/DM:;17;75;12;-;25;58.6
4777;V0785;Sgr;175821-2843.8;50000;261.777744;10.45;0.85;LB;17;75;21;-;28;43.8
4778;V2421;Sgr;175822-2857.2;51958.8;3.385964;9.43;0.18;M;17;75;22;-;28;57.2
4779;V0530;Sgr;175832-3523.9;52548.6;143.500000;12.47;1.31;M:;17;75;32;-;35;23.9
4780;V1721;Sgr;175839-3320.6;52405.79;0.421905;10.98;0.62;EA/DM;17;75;39;-;33;20.6
4781;V1721;Sgr;175843-3319.5;52407.75;1.788577;9.17;0.14;EA/DM;17;75;43;-;33;19.5
4782;V0532;Sgr;175851-3505.4;50000;34.390950;11.97;0.50;CWA;17;75;51;-;35;05.4
4783;V4376;Sgr;175916-1932.4;51949.08;1.371958;9.03;0.14;ELL:;17;75;16;-;19;32.4
4784;WX;Sgr;175924-1723.9;51949.91;2.129194;9.32;1.49;EA/SD;17;75;24;-;17;23.9
4785;V1725;Sgr;175949-3116.2;53144.6;385.000000;11.57;0.71;M;17;75;49;-;31;16.2
4786;V0994;Sgr;175950-3155.3;52407.01;1.418330;11.82;0.29;EA/SD;17;75;50;-;31;55.3
4787;V1726;Sgr;180001-3141.9;50000;63.053656;10.97;0.82;L;18;80;01;-;31;41.9
4788;V0541;Sgr;180003-3511.7;50000;143.691400;10.85;1.49;SR;18;80;03;-;35;11.7
4789;V0540;Sgr;180004-3555.7;52808;292.553192;8.45;0.58;LC;18;80;04;-;35;55.7
4790;V0542;Sgr;180012-3543.5;52453.017;162.946060;12.05;1.06;SR;18;80;12;-;35;43.5
4791;V0544;Sgr;180020-3456.8;52918.8;404.000000;11.79;1.76;M;18;80;20;-;34;56.8
4792;V1000;Sgr;180029-3142.1;52406.12;0.430765;13.33;1.80;EW/KW;18;80;29;-;31;42.1
4793;V4377;Sgr;180033-3354.9;52493.8;31.907087;8.98;0.09;LB:;18;80;33;-;33;54.9
4794;KX;Sgr;180033-3543.0;52500;341.000000;12.41;1.17;I;18;80;33;-;35;43.0
4795;KX;Sgr;180035-3543.1;52506.5;341.000000;12.28;1.37;I;18;80;35;-;35;43.1
4796;V0548;Sgr;180038-3451.6;52628.4;260.278351;12.18;1.30;M;18;80;38;-;34;51.6
4797;V0548;Sgr;180039-3451.8;50000;263.418621;11.78;0.84;M;18;80;39;-;34;51.8
4798;V1733;Sgr;180054-3530.3;50000;145.244830;13.35;2.04;SR;18;80;54;-;35;30.3
4799;WY;Sgr;180059-2302.0;51950.206;4.670700;9.54;1.16;EA/SD;18;80;59;-;23;02.0
4800;FU;Sgr;180059-3436.7;52611.5;230.000000;12.77;1.08;M;18;80;59;-;34;36.7
4801;V1735;Sgr;180104-2856.4;53359.8;246.000000;11.61;0.65;M:;18;80;04;-;28;56.4
4802;V0557;Sgr;180140-3539.3;51983.8;16.196000;12.95;2.05;CWA;18;80;40;-;35;39.3
4803;V0558;Sgr;180142-3523.3;52010.9;63.600000;12.32;0.84;RV;18;80;42;-;35;23.3
4804;V4094;Sgr;180149-2942.5;52081.982;0.133334;11.84;0.52;RRAB;18;80;49;-;29;42.5
4805;V1738;Sgr;180154-3149.3;50000;211.410030;11.58;0.56;M;18;80;54;-;31;49.3
4806;V0561;Sgr;180157-3511.5;52665.1;145.700000;10.81;2.52;M;18;80;57;-;35;11.5
4807;V1739;Sgr;180204-3252.3;52577.6;82.628693;13.03;0.67;SR;18;80;04;-;32;52.3
4808;V0564;Sgr;180208-3429.6;52193.1;27.685780;12.33;0.90;CWA;18;80;08;-;34;29.6
4809;V0563;Sgr;180215-3543.9;50000;158.975699;12.14;0.60;I;18;80;15;-;35;43.9
4810;V4742;Sgr;180222-2520.5;52948.1;137.500000;9.91;4.95;NA;18;80;22;-;25;20.5
4811;V4378;Sgr;180228-1910.4;52385.273;134.686188;10.29;0.30;LB;18;80;28;-;19;10.4
4812;KZ;Sgr;180237-3628.5;52642;240.715149;11.84;1.55;M;18;80;37;-;36;28.5
4813;V0792;Sgr;180305-2251.8;51956.915;3.930938;11.17;0.85;EB/D;18;80;05;-;22;51.8
4814;V4202;Sgr;180325-2237.0;51951.423;1.391340;8.04;0.51;E:;18;80;25;-;22;37.0
4815;V0573;Sgr;180334-3557.0;51949.242;0.977120;12.06;0.61;EB;18;80;34;-;35;57.0
4816;V0572;Sgr;180335-3658.2;52409.2;230.354080;12.92;0.64;M;18;80;35;-;36;58.2
4817;V1756;Sgr;180343-2841.8;53230.6;246.541076;11.10;0.90;M:;18;80;43;-;28;41.8
4818;V4118;Sgr;180358-2957.1;52081.937;0.084400;11.25;0.31;EW:;18;80;58;-;29;57.1
4819;V1008;Sgr;180408-3347.0;52435.2;11.594070;12.63;0.51;CWA:;18;80;08;-;33;47.0
4820;V0794;Sgr;180428-2908.3;52353.2;87.579620;11.21;2.43;RV;18;80;28;-;29;08.3
4821;V1770;Sgr;180430-3115.7;53005.1;148.600000;11.71;2.40;M;18;80;30;-;31;15.7
4822;V1177;Sgr;180434-3134.7;52081.88;0.963060;11.10;0.50;EA/KE;18;80;34;-;31;34.7
4823;V1543;Sgr;180444-2959.4;50000;210.207038;12.34;0.86;M;18;80;44;-;29;59.4
4824;AV;Sgr;180449-2244.0;52001.3;15.394880;10.88;1.08;DCEP;18;80;49;-;22;44.0
4825;V1783;Sgr;180450-3243.2;53995.7;593.280029;10.55;2.61;LB;18;80;50;-;32;43.2
4826;V1806;Sgr;180510-2910.8;52644.7;224.707104;12.70;1.77;SR;18;80;10;-;29;10.8
4827;V1276;Sgr;180528-3253.4;52081.95;0.348090;12.64;0.48;EW/KW;18;80;28;-;32;53.4
4828;V1811;Sgr;180539-2825.0;52728.2;216.945435;12.63;1.07;SR:;18;80;39;-;28;25.0
4829;V0595;Sgr;180548-3623.4;52673.3;251.880112;12.37;0.38;M:;18;80;48;-;36;23.4
4830;V0599;Sgr;180552-3650.9;52716.6;331.325287;12.23;0.35;I;18;80;52;-;36;50.9
4831;V0604;Sgr;180611-3424.3;52302.5;66.093857;12.49;0.35;I;18;80;11;-;34;24.3
4832;V1812;Sgr;180625-3420.3;52478.3;118.734627;12.75;1.03;SR:;18;80;25;-;34;20.3
4833;V0610;Sgr;180717-3603.3;52100.414;48.576439;12.02;0.45;I;18;80;17;-;36;03.3
4834;V0724;Sgr;180725-3548.8;52132.6;66.915848;13.00;0.49;I:;18;80;25;-;35;48.8
4835;V0612;Sgr;180726-3631.5;52132;110.887100;12.14;1.86;M;18;80;26;-;36;31.5
4836;V0611;Sgr;180728-3620.8;52310.4;116.192902;12.61;1.24;SRA;18;80;28;-;36;20.8
4837;V4380;Sgr;180729-2830.5;52240.1;175.438599;10.08;0.32;LB;18;80;29;-;28;30.5
4838;V1820;Sgr;180731-3351.6;52236.4;94.323616;12.57;1.04;SR;18;80;31;-;33;51.6
4839;V4142;Sgr;180745-2824.1;51969;30.659727;10.95;1.60;EA/DS;18;80;45;-;28;24.1
4840;VX;Sgr;180804-2213.4;52290.8;173.962097;9.33;1.91;SRC;18;80;04;-;22;13.4
4841;V0623;Sgr;180821-3552.7;52461.1;174.564148;12.00;0.52;I;18;80;21;-;35;52.7
4842;AX;Sgr;180826-1833.1;52449.1;260.542664;7.73;0.83;SRD;18;80;26;-;18;33.1
4843;V0626;Sgr;180835-3456.7;52147.4;26.700840;11.82;1.38;CWA;18;80;35;-;34;56.7
4844;V0625;Sgr;180837-3630.4;52382.8;147.935730;12.59;1.47;SRA;18;80;37;-;36;30.4
4845;FW;Sgr;180912-3240.5;52168.7;37.171959;12.91;0.71;MISC(ASAS);18;80;12;-;32;40.5
4846;V0637;Sgr;180954-3610.6;52347;243.376251;12.12;1.71;M;18;80;54;-;36;10.6
4847;V0638;Sgr;180958-3553.5;52143.6;71.428574;12.75;1.19;SR;18;80;58;-;35;53.5
4848;V4296;Sgr;181002-3058.8;52305.4;134.730545;12.43;0.80;RRAB;18;81;02;-;30;58.8
4849;V0639;Sgr;181004-3525.8;52212;108.007057;13.13;1.13;M;18;81;04;-;35;25.8
4850;V0504;Sgr;181014-1600.8;51949.93;0.401980;12.33;0.86;CEP:;18;81;14;-;16;00.8
4851;V0641;Sgr;181019-3621.2;52524.1;300.197266;12.35;1.08;M;18;81;19;-;36;21.2
4852;V0646;Sgr;181045-3553.9;52338.9;96.322517;12.38;0.97;SR;18;81;45;-;35;53.9
4853;XY;Sgr;181106-1628.1;51951.681;2.022900;10.93;1.27;EA/SD;18;81;06;-;16;28.1
4854;V0649;Sgr;181106-3622.8;52443;136.363632;11.81;2.26;SR:;18;81;06;-;36;22.8
4855;V0653;Sgr;181124-3606.6;52034;128.514511;11.72;0.36;I;18;81;24;-;36;06.6
4856;V1824;Sgr;181130-3158.6;52887.4;194.195236;11.93;1.24;SR;18;81;30;-;31;58.6
4857;V4723;Sgr;181147-2920.3;52435.3;200.889816;12.21;1.79;M;18;81;47;-;29;20.3
4858;V0659;Sgr;181156-3624.5;52448.1;292.553192;9.83;0.98;SR;18;81;56;-;36;24.5
4859;V4724;Sgr;181157-1852.2;52747.7;395.458099;11.54;2.37;M:;18;81;57;-;18;52.2
4860;V1180;Sgr;181157-3202.3;52143.9;27.270000;13.00;0.50;CWA;18;81;57;-;32;02.3
4861;V0725;Sgr;181159-3606.7;52080.6;78.057045;11.83;0.53;MISC(ASAS);18;81;59;-;36;06.7
4862;VY;Sgr;181205-2042.2;51977.5;13.558089;11.03;1.07;DCEP;18;81;05;-;20;42.2
4863;AO;Sgr;181214-2951.7;52490.8;154.961426;8.45;1.63;SRB;18;81;14;-;29;51.7
4864;V1577;Sgr;181218-2755.4;52560.6;293.626953;10.67;2.56;M;18;81;18;-;27;55.4
4865;V2675;Sgr;181304-3157.2;52873.1;216.346161;12.51;1.14;M;18;81;04;-;31;57.2
4866;V1580;Sgr;181315-2807.5;52559.2;166.666672;12.59;1.00;SR;18;81;15;-;28;07.5
4867;V2681;Sgr;181317-3212.5;52605.9;108.749336;12.98;0.87;M;18;81;17;-;32;12.5
4868;V1826;Sgr;181323-3250.4;52683.1;201.808670;12.70;1.05;M;18;81;23;-;32;50.4
4869;V3795;Sgr;181325-2546.9;54236.9;834.689148;11.21;1.20;RCB;18;81;25;-;25;46.9
4870;V4725;Sgr;181326-2856.9;52330.9;138.888885;11.68;0.76;SR;18;81;26;-;28;56.9
4871;V2698;Sgr;181328-3139.7;52739.6;212.217682;12.30;0.64;M:;18;81;28;-;31;39.7
4872;V1828;Sgr;181333-2623.2;51977.3;12.957660;11.92;0.20;DCEP;18;81;33;-;26;23.2
4873;V3908;Sgr;181335-1613.8;52514.4;274.511139;11.96;2.56;M;18;81;35;-;16;13.8
4874;V3796;Sgr;181405-2700.4;52098.3;78.125000;11.61;0.49;LB:;18;81;05;-;27;00.4
4875;V0679;Sgr;181408-3604.7;52497.4;228.426392;12.79;1.69;M;18;81;08;-;36;04.7
4876;V2286;Sgr;181408-3626.1;52756.5;286.749786;12.51;0.81;M;18;81;08;-;36;26.1
4877;V1831;Sgr;181420-3111.8;52166.8;26.420000;12.33;0.87;CWA;18;81;20;-;31;11.8
4878;V1284;Sgr;181420-3601.5;52091.4;39.854832;12.13;0.62;RV:;18;81;20;-;36;01.5
4879;V0683;Sgr;181424-3646.1;51948.222;0.583600;12.38;0.53;E;18;81;24;-;36;46.1
4880;V3915;Sgr;181436-2454.7;52174.6;60.403503;13.00;0.61;L;18;81;36;-;24;54.7
4881;V3797;Sgr;181440-1854.7;52131.9;63.091484;11.94;0.74;SRB:;18;81;40;-;18;54.7
4882;V0688;Sgr;181444-3544.5;52666.3;231.759796;11.96;2.34;M;18;81;44;-;35;44.5
4883;V2768;Sgr;181454-3148.5;52323.728;163.732834;12.26;0.97;M;18;81;54;-;31;48.5
4884;VZ;Sgr;181509-2942.5;54495;826.460999;11.87;1.12;RCB;18;81;09;-;29;42.5
4885;V2775;Sgr;181511-3341.4;52819.4;500.307861;12.43;1.07;SRB;18;81;11;-;33;41.4
4886;V2793;Sgr;181525-3104.2;51981.7;16.201460;12.43;0.76;CEP;18;81;25;-;31;04.2
4887;V1954;Sgr;181526-2037.8;51962.1;6.178942;10.46;0.72;DCEP;18;81;26;-;20;37.8
4888;V2798;Sgr;181536-3206.4;52479;251.479294;13.05;0.84;M;18;81;36;-;32;06.4
4889;V1584;Sgr;181546-3023.7;52453.8;219.530853;11.53;1.56;SRA;18;81;46;-;30;23.7
4890;V1832;Sgr;181547-3307.4;52303.5;115.127792;12.65;0.80;SRB;18;81;47;-;33;07.4
4891;V1956;Sgr;181549-2452.7;52188;111.291878;12.52;0.60;SRB;18;81;49;-;24;52.7
4892;V2509;Sgr;181550-3538.3;51948.95;1.087000;7.37;0.41;EB/KE;18;81;50;-;35;38.3
