Ori;V1031;ALL;52500.3030;3.405565;54516.4;5.791;-10.533;6.43;6.02;0.01
Peg;U;ALL;52500.1180;0.3747768;55859.2;23.966;15.953;10.07;9.23;0.1
Peg;VW;PRI;52520.7355;21.071766;55386.5;22.94;33.229;10.6;9.9;0.007
Peg;VW;SEC;52526.4547;21.071751;0;22.94;33.229;0;0;0.1
Peg;AW;ALL;52505.0437;10.622595;55479.4;21.872;24.012;8.61;7.4;0.1
Peg;BK;ALL;52501.6706;5.4899117;55817.6;23.786;26.567;10.47;9.97;0.06
Peg;DF;PRI;52511.1130;14.69882;55083.4;21.912;14.558;10.9;9.1;0.04
Peg;GH;ALL;52500.1110;2.556137;56891.6;21.848;15.274;9.28;8.8;0.099
Peg;IP;ALL;52500.0744;0.1582059;56644.3;23.386;18.417;18.6;12;0.1
Per;RW;PRI;52500.1930;13.198929;54506.4;4.338;42.314;11.36;9.68;0.08
Per;RY;ALL;52500.2210;6.863571;54504.4;2.762;48.144;10.25;8.5;0.13
Per;AG;PRI;52500.6970;2.028749;56654.5;4.116;33.446;7;6.69;0.119
Per;AG;SEC;52501.7570;2.0287165;0;4.116;33.446;0;0;0.1
Per;AY;PRI;52507.2640;11.77656;55498.5;3.174;50.932;10.6;9.8;0.06
Per;IQ;PRI;52500.8247;1.7435672;56706.3;3.996;48.151;8.27;7.72;0.119
Per;IQ;SEC;52501.6464;1.7435555;0;3.996;48.151;0;0;0.1
Per;KN;PRI;52500.2630;0.8664701;56567.5;3.377;41.332;11.8;11.2;0.25
Per;LX;ALL;52506.1470;8.038184;56187.6;3.223;48.109;8.93;8.1;0.07
Per;beta;PRI;52500.1560;2.867357;55499.4;3.136;40.956;3.39;2.12;0.14
Sge;SY;ALL;52502.8130;3.539254;56891.5;19.915;18.234;11.2;10.5;0.129
Ser;EG;ALL;52509.5600;9.94727;45541.5;18.434;-1.681;9.2;8.44;0.025
Ser;LX;PRI;52500.1432;0.1584325;53510.5;15.633;18.868;17.4;13.3;0.121
Tau;RW;PRI;52500.8950;2.768783;56723.3;4.065;28.126;11.59;7.98;0.14
Tau;CD;ALL;52501.9250;3.435144;56713.4;5.292;20.132;7.34;6.77;0.08
Tau;EN;ALL;52500.0651;2.4780576;55627.4;5.945;25.238;12.1;11.4;0.04
Tau;V1094;PRI;52506.1303;8.988542;56272.3;4.201;21.948;9.43;8.95;0.1
Tau;V1094;SEC;52511.9916;8.988551;0;4.201;21.948;0;0;0.1
Tri;X;ALL;52500.7324;0.9715286;55071.4;2.009;27.889;11.27;8.55;0.18
Tri;RU;PRI;52503.1900;3.268569;54830.4;2.006;35.287;12.3;11.6;0.18
UMa;W;ALL;52500.1790;0.3336337;56714.6;9.729;55.953;8.48;7.75;0.1
UMa;RW;ALL;52506.6700;7.32821;56009.5;11.68;51.998;11.72;10.16;0.08
UMa;TX;PRI;52500.1860;3.063265;56727.5;10.756;45.566;8.76;7.06;0.12
UMi;W;PRI;52500.3960;1.7011374;56734.5;16.141;86.2;9.59;8.51;0.23
Vir;AG;ALL;52500.2860;0.6426492;56002.4;12.018;13.008;8.93;8.35;0.1
Vir;AH;ALL;52500.3165;0.4075329;56407.5;12.239;11.819;9.49;8.89;0.1
Vir;CG;ALL;52500.2214;0.935272;56427.4;15.082;4.401;11.2;10.56;0.1
Vul;Z;ALL;52502.0747;2.4549322;56864.5;19.361;25.575;8.9;7.25;0.18
Vul;RR;PRI;52500.7030;5.050673;56864.5;20.913;27.918;11.4;10;0.09
Vul;DR;PRI;52500.5880;2.250771;56886.4;20.23;26.751;9.27;8.65;0.15
Vul;DR;SEC;52501.6910;2.250865;0;20.23;26.751;0;0;0.1
Vul;EV;ALL;52501.2660;2.822109;55790.5;19.861;23.888;12.2;11.5;0.1
